Gene_Hugo_Symbol,Entrez_Gene_Id,is_common
NES,10763,True
AKNA,80709,True
EFNA2,1943,True
SLC6A14,11254,True
GPM6B,2824,True
TEX30,93081,True
PARL,55486,True
ZMYM2,7750,True
NUFIP1,26747,True
ADAM33,80332,True
CXCL17,284340,True
PSPH,5723,True
SKP1,6500,True
CAB39L,81617,True
OAZ2,4947,True
RP11-474G23.1,0,True
HDAC7,51564,True
HIST1H2AJ,8331,True
TSR1,55720,True
SPRYD3,84926,True
PEBP4,157310,True
ONECUT3,390874,True
GIT1,28964,True
MVP,9961,True
TTC27,55622,True
CLPSL1,340204,True
RBM23,55147,True
TPSD1,23430,True
SHOX2,6474,True
GCDH,2639,True
GTF3C3,9330,True
DNMT1,1786,True
DDX11,1663,True
LRIF1,55791,True
UBE4A,9354,True
HHLA1,10086,True
OR9A4,130075,True
SYDE2,84144,True
TMEM140,55281,True
TSTA3,7264,True
GRIA1,2890,True
SNRPC,6631,True
MELK,9833,True
ARMC10,83787,True
EXOC6B,23233,True
DBX1,120237,True
TMOD1,7111,True
FGR,2268,True
ULBP2,80328,True
RNF130,55819,True
FAM13C,220965,True
MINOS1-NBL1,4681,True
PVRL1,5818,True
RPL39L,116832,True
SIGLEC14,100049587,True
MARVELD3,91862,True
MAP6D1,79929,True
PDIA4,9601,True
PCDHGA11,5098,True
WTIP,126374,True
EDIL3,10085,True
RASL11B,65997,True
CCDC82,79780,True
IL17RE,132014,True
WBSCR16,81554,True
NR2E1,7101,True
GABRQ,0,True
C8orf82,414919,True
ZNF439,90594,True
KREMEN1,83999,True
GLE1,2733,True
hsa-mir-1199,0,True
C2CD4B,388125,True
ARL15,54622,True
FSTL4,23105,True
PTRH2,51651,True
KANSL2,54934,True
EIF2B2,8892,True
SMEK2,57223,True
IFIT1,3434,True
ARHGEF19,128272,True
BMP8B,656,True
RNF24,11237,True
SENP3,26168,True
KRBA1,84626,True
SCN2B,6327,True
SNAPC1,6617,True
ACOT2,10965,True
DUSP6,1848,True
RP11-187E13.1,0,True
DYNC1LI1,51143,True
THSD4,79875,True
TMPRSS2,7113,True
ZNF251,90987,True
SLN,6588,True
KRT78,196374,True
PTGIS,5740,True
PID1,55022,True
TACC3,10460,True
ARHGAP8,23779,True
FAM101B,359845,True
ZFYVE21,79038,True
CDKL3,51265,True
NPC2,10577,True
TTC39A,22996,True
GNRHR,2798,True
VPS18,57617,True
ZNRF2,223082,True
RFTN2,130132,True
TXK,7294,True
NR2C1,7181,True
RNASE3,6037,True
ACAD8,27034,True
CAV1,857,True
DOK4,55715,True
FAM187A,388389,True
SLC26A10,65012,True
NUDT13,25961,True
ZNF207,7756,True
SYNGR4,23546,True
FICD,11153,True
MTERFD1,51001,True
ETV2,2116,True
FAM129B,64855,True
PDCD5,9141,True
DNTTIP1,116092,True
EGLN2,112398,True
SUN1,23353,True
PPP1R3A,5506,True
SIRT1,23411,True
SLC12A2,6558,True
TROAP,10024,True
NUP37,79023,True
IL12A,3592,True
CTSW,1521,True
PALD1,27143,True
SLC27A1,376497,True
MS4A2,2206,True
AP1S1,1174,True
TXNDC11,51061,True
RCHY1,25898,True
EIF3B,8662,True
ZNF136,7695,True
CALU,813,True
NBPF10,25832,True
EDC3,80153,True
COX10,1352,True
FZD7,8324,True
CD52,1043,True
LTBP3,4054,True
TBX2,6909,True
SLC35B1,10237,True
DTL,51514,True
AP1S2,8905,True
SIGLEC9,27180,True
MYL6,4637,True
FAM73A,374986,True
KCNS3,3790,True
DHX35,60625,True
PHF17,0,True
POLR1C,9533,True
CMTM8,152189,True
FOXS1,2307,True
GSS,2937,True
SMARCA4,6597,True
HSCB,150274,True
CYP7A1,1581,True
HSD17B10,3028,True
CHST2,9435,True
ITGA2,3673,True
RGS13,6003,True
ESR1,2099,True
MYOZ2,51778,True
SHANK3,85358,True
CLEC2B,9976,True
SNRPB2,6629,True
C1QTNF5,83552,True
HDC,3067,True
CCDC30,728621,True
EIF5,1983,True
LRRC49,54839,True
ZFPM2,23414,True
BPHL,670,True
LY6G5C,80741,True
SNAPC2,6618,True
TMEM86A,144110,True
TRIM63,84676,True
CD300C,10871,True
FNTB,2342,True
SH2D1A,4068,True
RHOV,171177,True
AC012313.1,0,True
C5orf30,90355,True
MLC1,23209,True
WDR49,151790,True
ECT2L,345930,True
USP21,27005,True
CANT1,124583,True
AGAP3,116988,True
CD3D,915,True
ACADVL,37,True
AC016586.1,0,True
FAM69C,125704,True
SHFM1,7979,True
RUNX2,860,True
MRPL17,63875,True
ALDH1A2,8854,True
METRNL,284207,True
ID3,3399,True
COQ10B,80219,True
HCCS,3052,True
OTUD6B,51633,True
ITLN2,142683,True
FIBIN,387758,True
ZNF148,7707,True
POLR2F,5435,True
RECQL4,9401,True
PRR5,55615,True
TLX3,30012,True
ERBB4,2066,True
MEMO1,51072,True
AAMP,14,True
TAGAP,117289,True
PRPSAP1,5635,True
TMEM65,157378,True
IVL,3713,True
TUBB3,10381,True
JMJD1C,221037,True
VPS37B,79720,True
PRDX2,7001,True
TP53INP2,58476,True
SLC16A9,220963,True
RSAD2,91543,True
SYT5,6861,True
AC106876.2,0,True
TTC12,54970,True
FXR2,9513,True
CDK14,5218,True
TICAM2,353376,True
ZNF441,126068,True
LTV1,84946,True
RANBP10,57610,True
CACNB1,782,True
HSPA4,3308,True
HOXD9,3235,True
NR1H3,10062,True
XDH,7498,True
MBIP,51562,True
MPRIP,23164,True
TMEM42,131616,True
SPRR1A,6698,True
LRRC56,115399,True
WBSCR22,114049,True
TADA2B,93624,True
BRK1,55845,True
STXBP1,6812,True
ERG,2078,True
ERP27,121506,True
TMEM171,134285,True
FREM3,166752,True
C1QA,712,True
PPIH,10465,True
SLC39A6,25800,True
FAM47E-STBD1,8987,True
CHRNA10,57053,True
DPEP2,64174,True
CACNA2D1,781,True
ASNSD1,54529,True
DNAI2,64446,True
CCDC86,79080,True
FAM175B,23172,True
CDC6,990,True
SH2D2A,9047,True
HPRT1,3251,True
TRIM50,135892,True
PRKG1,5592,True
NIP7,51388,True
HRH1,3269,True
RP11-162A12.2,0,True
NEK2,4751,True
SUSD2,56241,True
SEC14L4,284904,True
RGMB,285704,True
REM1,28954,True
RP11-169F17.1,0,True
TMX1,81542,True
APOO,79135,True
RANBP3L,202151,True
TTBK2,146057,True
CCNY,219771,True
FUT7,2529,True
HLA-B,3106,True
CLIC6,54102,True
MRPL38,64978,True
RP11-723O4.6,0,True
PDCD2,5134,True
WFDC6,140870,True
OXLD1,339229,True
CD69,969,True
PDZD11,51248,True
CD59,966,True
NCSTN,23385,True
IFIT2,3433,True
MRVI1,10335,True
ZNF229,7772,True
NEDD9,4739,True
PPM1L,151742,True
INMT-FAM188B,11185,True
HOXA4,3201,True
CELF1,10658,True
CMTM7,112616,True
NAB1,4664,True
ROM1,6094,True
GHRH,2691,True
ACSS3,79611,True
RBM14,10432,True
DTX4,23220,True
ARIH2,10425,True
ZNF208,7757,True
MXD4,10608,True
C15orf43,145645,True
AC131971.1,0,True
B3GNT5,84002,True
VAX2,25806,True
ZNF429,353088,True
WBSCR17,64409,True
PAK6,56924,True
MEIS1,4211,True
HIGD1B,51751,True
HSF5,124535,True
LAMC3,10319,True
PDHA1,5160,True
AL162407.1,0,True
USP10,9100,True
AC132192.1,0,True
ZNF474,133923,True
MFN1,55669,True
TCF25,22980,True
AP002884.2,0,True
GPS2,2874,True
CTD-2616J11.4,0,True
KRT80,144501,True
TMEM161B,153396,True
SFPQ,6421,True
HERC2,8924,True
TREH,11181,True
TMEM41B,440026,True
SEC14L1,6397,True
FAM170B,170370,True
AKT1,207,True
H2BFM,286436,True
VCX3A,51481,True
GIMAP8,155038,True
GAPDH,2597,True
CLN3,1201,True
PSME3,10197,True
TCOF1,6949,True
IRF2,3660,True
UBA1,7317,True
GAS8,2622,True
NT5C3B,115024,True
ZNF532,55205,True
SLC10A2,6555,True
NOP14,8602,True
PCDHGB4,8641,True
R3HDM1,23518,True
MKS1,54903,True
KCTD19,146212,True
ALOX15B,247,True
ZFAND2B,130617,True
TNFSF13B,10673,True
SPATA2L,124044,True
NACA,4666,True
CDC42,998,True
IGFBP2,3485,True
PRDX4,10549,True
SH3GL2,6456,True
SYT16,83851,True
PIAS1,8554,True
ZFR,51663,True
ZNF286B,729288,True
TRIM52,84851,True
DENND2A,27147,True
ALDH3A2,224,True
DCAF15,90379,True
NETO1,81832,True
ANAPC16,119504,True
TBRG4,9238,True
CARD18,59082,True
FLG,2312,True
SLC35F5,80255,True
GOLT1A,127845,True
MS4A18,0,True
TESK2,10420,True
GCNT4,51301,True
RAB10,10890,True
APH1B,83464,True
CCAR1,55749,True
RNF182,221687,True
GABRG3,2567,True
MTUS1,57509,True
ISCA2,122961,True
CNNM3,26505,True
NDUFA8,4702,True
FAM65B,9750,True
MAPK3,5595,True
PVR,5817,True
NR3C2,4306,True
STK40,83931,True
CBFB,865,True
PPP1R14B,26472,True
HIST1H3A,8350,True
DCP1A,55802,True
MLF1,4291,True
PIK3CA,5290,True
TOM1,10043,True
RWDD4,201965,True
ZNF670,93474,True
PPP1R32,220004,True
PRSS48,345062,True
NDUFA6,4700,True
INPP5K,51763,True
MYO5C,55930,True
RGAG4,340526,True
LMO3,55885,True
CMPK1,51727,True
MAP2K6,5608,True
ELF1,1997,True
F2RL2,2151,True
HIST1H4H,8294,True
IAH1,285148,True
CDK5RAP2,55755,True
RPP30,10556,True
TMPRSS11A,339967,True
LIMK1,3984,True
DDX49,54555,True
KCTD13,253980,True
PSMB8,5696,True
CCDC121,79635,True
FPGS,2356,True
INTS7,25896,True
RFWD2,64326,True
LMAN1,3998,True
KLC4,89953,True
RRAGB,10325,True
TRIM35,23087,True
CHMP6,79643,True
MTFP1,51537,True
ITM2A,9452,True
DNAI1,27019,True
CTB-186H2.3,0,True
NAIP,4671,True
ULK4,54986,True
SRPK1,6732,True
BCL9,607,True
SOX4,6659,True
DSC2,1824,True
HES1,3280,True
USPL1,10208,True
FAM131A,131408,True
FLT1,2321,True
ACAA2,10449,True
IL17D,53342,True
VANGL1,81839,True
PRF1,5551,True
ACSBG1,23205,True
BTBD18,643376,True
HHIP,64399,True
NIPBL,25836,True
UNC93A,54346,True
C3orf18,51161,True
ASAH2,56624,True
DDX55,57696,True
RASD1,51655,True
MRPL36,64979,True
RPIA,22934,True
BEND2,139105,True
PCDHGA6,56109,True
TMX2-CTNND1,0,True
LCOR,84458,True
NOP58,51602,True
ACVR1B,91,True
RCCD1,91433,True
IER2,9592,True
MTFMT,123263,True
SERPINF2,5345,True
SLC47A1,55244,True
LY6G6F,259215,True
ZNF282,8427,True
RP11-17M16.1,0,True
OR52K2,119774,True
ZBTB47,92999,True
RBPMS,11030,True
NSUN2,54888,True
ZBTB1,22890,True
FAM86C1,55199,True
RP11-57H12.6,0,True
FAP,2191,True
PLEKHB1,58473,True
SEC23A,10484,True
F10,2159,True
PPM1K,152926,True
COPS7A,50813,True
RTBDN,83546,True
C14orf180,400258,True
PPAP2A,8611,True
SPC24,147841,True
CCDC141,285025,True
OXCT1,5019,True
ZACN,353174,True
ABI3BP,25890,True
MC1R,4157,True
OAZ3,51686,True
LSP1,4046,True
HLA-DRB5,3127,True
PIAS4,51588,True
TOMM5,401505,True
TNFRSF10B,8795,True
CEACAM3,1084,True
KRT13,3860,True
ALS2CL,259173,True
KIF2C,11004,True
C2orf27A,29798,True
METTL9,51108,True
NFIX,4784,True
CHRNB2,1141,True
HIST2H2BE,8349,True
UPF3B,65109,True
IDH3A,3419,True
TRIM3,10612,True
C11orf54,28970,True
SNRPE,6635,True
TJP1,7082,True
ASPHD1,253982,True
ENPP4,22875,True
SERINC4,619189,True
HLTF,6596,True
LRAT,9227,True
PPP2R5A,5525,True
NUP210L,91181,True
SAMSN1,64092,True
B4GALT4,8702,True
C12orf76,400073,True
C1orf189,388701,True
TOMM20L,387990,True
BCL7B,9275,True
SLC6A11,6538,True
TMEM43,79188,True
AGBL3,340351,True
ITGA10,8515,True
RPS6KA2,6196,True
CLN8,2055,True
ST8SIA6,338596,True
COX14,84987,True
INHA,3623,True
CPEB4,80315,True
IQSEC1,9922,True
ZNF862,643641,True
CLNS1A,1207,True
IFI35,3430,True
XBP1,7494,True
ZNF621,285268,True
RPP14,11102,True
ASB8,140461,True
MAN2C1,4123,True
C19orf66,55337,True
NAALADL1,10004,True
OLR1,4973,True
TRMT2A,27037,True
MRPL3,11222,True
DOCK4,9732,True
TMEM180,79847,True
RP1-241P17.4,0,True
RUSC1,23623,True
ANKRD44,91526,True
VSIG4,11326,True
PLAC8,51316,True
TAF11,6882,True
LRP10,26020,True
DMBT1,1755,True
ASCL2,430,True
CMC1,152100,True
CLRN3,119467,True
IFT57,55081,True
TMEM190,147744,True
LRR1,122769,True
RASAL3,64926,True
SRR,63826,True
ACTB,60,True
ROBO4,54538,True
ASPHD2,57168,True
TECTA,7007,True
UBE2C,11065,True
ZNF507,22847,True
TMPRSS11D,9407,True
MRPL21,219927,True
RFC3,5983,True
FAM192A,80011,True
CNTN5,53942,True
RNF213,57674,True
TEX2,55852,True
BRIP1,83990,True
DCAF4,26094,True
NVL,4931,True
ADNP,23394,True
PFKFB1,5207,True
POM121C,100101267,True
COL4A6,1288,True
NDFIP2,54602,True
RPA3,6119,True
MTIF3,219402,True
SLC11A2,4891,True
FAM122A,116224,True
RFPL1,5988,True
GBP4,115361,True
NDUFAF5,79133,True
RBM28,55131,True
ATF7IP,55729,True
PANK3,79646,True
WWC3,55841,True
PDE4B,5142,True
SPTSSA,171546,True
CERKL,375298,True
CCDC177,0,True
GRAMD1C,54762,True
ANKRD61,100310846,True
AGMAT,79814,True
FNDC3B,64778,True
LMBRD1,55788,True
ACSM1,116285,True
SDK1,221935,True
FCAR,2204,True
TVP23A,780776,True
ZNF852,285346,True
PCYT1B,9468,True
ZBTB49,166793,True
OR13H1,347468,True
KDM4A,9682,True
GEM,2669,True
TBX4,9496,True
RASL10A,10633,True
NDFIP1,80762,True
DAB2,1601,True
PI16,221476,True
PPP1R16A,84988,True
TRIM67,440730,True
NNAT,4826,True
CYLD,1540,True
VEZF1,7716,True
RNFT1,51136,True
OR6C2,341416,True
DDN,23109,True
ZNF442,79973,True
UBE2QL1,134111,True
VSTM1,284415,True
CHMP2B,25978,True
VAMP8,8673,True
RBM12B-AS1,0,True
CD302,9936,True
KIAA1429,25962,True
SH3RF2,153769,True
TSHB,7252,True
GNB3,2784,True
ATG4D,84971,True
ZNF683,257101,True
C2orf74,339804,True
SMAD1,4086,True
EFNA4,1945,True
ESPL1,9700,True
OSGIN2,734,True
NSDHL,50814,True
AMT,275,True
RP11-389E17.1,0,True
ARHGAP6,395,True
UNG,7374,True
EVI2A,2123,True
PSMD1,5707,True
PRDX1,5052,True
CENPJ,55835,True
CLASP2,23122,True
RAB27A,5873,True
HIST1H2BC,8339,True
SERINC3,10955,True
FAM198A,729085,True
PTGDR,5729,True
PRR14L,253143,True
CEP120,153241,True
NPY1R,4886,True
NEDD4L,23327,True
KCNJ15,3772,True
GYPE,2996,True
SLC22A5,6584,True
MOCS2,4338,True
C4orf47,441054,True
C5orf51,285636,True
RP11-986E7.7,0,True
TIE1,7075,True
GLOD5,392465,True
KIAA1211L,343990,True
MAN1B1,11253,True
SLAMF6,114836,True
CASP5,838,True
CD40LG,959,True
GNPDA2,132789,True
LPIN2,9663,True
HILPDA,29923,True
TRIM39,56658,True
EIF3H,8667,True
GRB7,2886,True
ZNF540,163255,True
BRCA1,672,True
RIBC1,158787,True
TBL1XR1,79718,True
ZBTB42,100128927,True
CCT2,10576,True
FAM83F,113828,True
FAM154B,283726,True
SLC25A34,284723,True
GMPR2,51292,True
EHD4,30844,True
PPP1R17,10842,True
ACP1,52,True
C15orf65,145788,True
CDKL2,8999,True
NPLOC4,55666,True
GTF3C5,9328,True
STX6,10228,True
IGFL4,444882,True
PALM3,342979,True
RAB43,339122,True
CCL26,10344,True
ASCC2,84164,True
SBK1,388228,True
ATAD5,79915,True
GEMIN2,8487,True
SPAG5,10615,True
NPPA,4878,True
TET1,80312,True
TMCO4,255104,True
TXNL1,9352,True
PCSK5,5125,True
AURKA,6790,True
AC007382.1,0,True
SMYD3,64754,True
PTGER2,5732,True
TMEM183A,92703,True
ZGLP1,100125288,True
GRPEL1,80273,True
LIN9,286826,True
PPIG,9360,True
YDJC,150223,True
RPAP2,79871,True
C19orf69,100170765,True
C3orf65,0,True
CPSF3,51692,True
MISP,126353,True
UFSP2,55325,True
CNTN6,27255,True
GTPBP8,29083,True
TRAF4,9618,True
RANBP1,5902,True
TDRD7,23424,True
ZC3HAV1,56829,True
ZBED1,9189,True
CSTF3,1479,True
IL10RA,3587,True
LGI3,203190,True
C12orf29,91298,True
SOWAHD,347454,True
GPD1,2819,True
PIK3CG,5294,True
BAI3,577,True
SFTA3,253970,True
SAMD10,140700,True
TECPR1,25851,True
PGBD5,79605,True
ARMC1,55156,True
TYROBP,7305,True
WASF1,8936,True
FOXN1,8456,True
GIPC2,54810,True
C10orf85,0,True
ARHGEF35,445328,True
MUC21,394263,True
KLF4,9314,True
SERPINB3,6317,True
RNASE10,338879,True
PGAM4,441531,True
CYP2A6,1548,True
EIF2B4,8890,True
HSD17B1,3292,True
MARCH5,54708,True
PIGB,9488,True
DONSON,29980,True
CKMT1B,1159,True
FBXW9,84261,True
MUC20,200958,True
GNGT2,2793,True
DPH5,51611,True
LRRC8E,80131,True
RBMX,26787,True
SURF1,6834,True
CXCL16,58191,True
MARK1,4139,True
NUCKS1,64710,True
KRT32,3882,True
AMBP,259,True
TAL1,6886,True
NKG2-E,0,True
ZNF593,51042,True
ZYG11A,440590,True
NDUFB5,4711,True
NCBP1,4686,True
C11orf84,144097,True
SCAP,22937,True
MYO18B,84700,True
HSPA1L,3305,True
ZNF771,51333,True
C22orf39,128977,True
DERL1,79139,True
CNTD2,79935,True
SH3GL1,6455,True
SERPINE2,5270,True
JAGN1,84522,True
LPAR3,23566,True
HNRNPK,3190,True
CX3CL1,6376,True
SERPINB4,6318,True
NPIPB9,728734,True
POLB,5423,True
ALOX12B,242,True
EGLN1,54583,True
KRT34,3885,True
CCNYL1,151195,True
MTMR6,9107,True
APOBEC4,403314,True
AC104809.3,0,True
GCC2,9648,True
TMEM158,25907,True
BST2,684,True
POLK,51426,True
ZBTB11,27107,True
HEBP2,23593,True
GP6,51206,True
RP11-706O15.1,0,True
CMTR2,55783,True
SPA17,53340,True
PDCD6IP,10015,True
MMP19,4327,True
C11orf88,399949,True
GGTLC1,92086,True
XXYLT1,152002,True
NUMBL,9253,True
EPB41,2035,True
BAZ1B,9031,True
PCBP2,5094,True
MYADML2,255275,True
PPHLN1,51535,True
SCRN1,9805,True
ENAH,55740,True
ABHD17C,58489,True
MT-ND2,4536,True
ALDH3B2,222,True
RP11-613M10.8,0,True
OR1J4,26219,True
PTOV1,53635,True
PTGS2,5743,True
TAPBPL,55080,True
HIST1H2BG,8339,True
INHBE,83729,True
S100A8,6279,True
BRCA2,675,True
AQP9,366,True
GNS,2799,True
KDM6B,23135,True
CYGB,114757,True
SELPLG,6404,True
C19orf73,55150,True
DLK2,65989,True
ZNF669,79862,True
ZNF781,163115,True
TM6SF1,53346,True
PPAN,56342,True
TXNRD2,10587,True
TMEM179,388021,True
PBX2,5089,True
HIRIP3,8479,True
EMX1,2016,True
TFG,10342,True
FAM207A,85395,True
KIF3C,3797,True
F8A1,8263,True
ZBTB46,140685,True
FAM167A,83648,True
IL4I1,259307,True
NWD1,284434,True
UBE2E3,10477,True
REN,5972,True
PHGDH,26227,True
PCDHGB7,56099,True
AAED1,195827,True
YBX1,4904,True
LACC1,144811,True
OSBPL3,26031,True
NR1I3,9970,True
ETFB,2109,True
PRTFDC1,56952,True
NEK3,4752,True
SLA,6503,True
PPP2CB,5516,True
GBP1,2633,True
ALDH3B1,221,True
CCDC40,55036,True
ANO2,57101,True
LTBR,4055,True
FAM124B,79843,True
FANCM,57697,True
PTK7,5754,True
ZNF689,115509,True
XPO6,23214,True
SLC2A4RG,56731,True
SUMO4,387082,True
LGI4,163175,True
C3orf36,80111,True
NAA30,122830,True
C14orf182,283551,True
ASTE1,28990,True
MKI67IP,0,True
LRRFIP1,9208,True
ANKRD9,122416,True
SLC25A1,6576,True
DHRS7B,25979,True
SH2B1,25970,True
CECR1,51816,True
SCAF11,9169,True
UNC13B,10497,True
PIGT,51604,True
USP19,10869,True
CNEP1R1,255919,True
AKAP12,9590,True
SAMHD1,25939,True
CTIF,9811,True
TBX6,6911,True
RP11-89N17.1,0,True
ALG5,29880,True
HIST1H2BB,3018,True
CRELD1,78987,True
IMMT,10989,True
MYBL2,4605,True
TROVE2,6738,True
CA9,768,True
ACVR2B,93,True
COL13A1,1305,True
RAB6B,51560,True
FEM1B,10116,True
PPAP2C,8612,True
SSRP1,6749,True
SLC39A11,201266,True
TRMT10C,54931,True
RCN2,5955,True
TMEM255B,348013,True
STOML2,30968,True
GNAQ,2776,True
OCRL,4952,True
PLA2G1B,5319,True
RNF38,152006,True
TEX35,84066,True
CTC-490E21.12,0,True
VMA21,203547,True
NCALD,83988,True
HOXC5,3222,True
ZNF76,7629,True
C6,729,True
PCDHGA2,56113,True
B2M,567,True
LRRC32,2615,True
CNOT3,4849,True
PTGR1,22949,True
C4BPA,722,True
SETMAR,6419,True
CYP39A1,51302,True
DRAP1,10589,True
TMEM59,9528,True
ERI2,112479,True
PPIL1,51645,True
C2orf16,84226,True
GCSAML,148823,True
LCE1B,353132,True
CRHBP,1393,True
PTPLAD1,51495,True
AF131215.5,0,True
PROB1,389333,True
AIF1,199,True
PHF19,26147,True
RAP2B,5912,True
CRH,1392,True
CHADL,150356,True
RFX8,731220,True
PSME4,23198,True
ZFAND5,7763,True
CXXC11,285093,True
PSEN2,5664,True
SULT1C4,27233,True
CEPT1,10390,True
MBOAT2,129642,True
DLEU1,10301,True
KLHL8,57563,True
KIF11,3832,True
HIST1H2BJ,8970,True
GPC5,2262,True
UTP15,84135,True
SKI,6497,True
NAA60,79903,True
HECW2,57520,True
CYTH3,9265,True
EML5,161436,True
FAM96B,51647,True
MPC1,51660,True
PAX6,5080,True
C19orf48,84798,True
FAM111A,63901,True
KLK8,11202,True
BARX1,56033,True
ZDHHC1,29800,True
WDR59,79726,True
C1orf141,400757,True
GLYR1,84656,True
TEX264,51368,True
KIAA0930,23313,True
OGDHL,55753,True
CCDC173,129881,True
GAB2,9846,True
TBC1D30,23329,True
TNS3,64759,True
ZC4H2,55906,True
NUBP1,4682,True
ZNF605,100289635,True
SPIDR,23514,True
USP4,7375,True
H6PD,9563,True
MRPL48,51642,True
IGF1,3479,True
TBC1D24,57465,True
TLN1,7094,True
C8orf12,83656,True
DYNAP,284254,True
NKIRAS1,28512,True
SNX1,6642,True
SLFN12,55106,True
SRSF5,6430,True
TTPAL,79183,True
CENPQ,55166,True
LRIT2,340745,True
RPRM,56475,True
CCDC147,159686,True
DRC1,92749,True
SLC16A13,201232,True
ALOX12,239,True
MDP1,145553,True
TMEM236,653567,True
LHFPL5,222662,True
FOXE1,2304,True
CLDND1,56650,True
LPIN3,64900,True
KCNAB2,8514,True
DNAJB4,11080,True
TMC5,79838,True
NFKBIA,4792,True
EMILIN2,84034,True
EFTUD2,9343,True
SPRED1,161742,True
LSM7,51690,True
TGFBI,7045,True
ALPK3,57538,True
NTS,4922,True
GDAP1,54332,True
GPR124,25960,True
VWA3B,200403,True
TEAD2,8463,True
RLN3,117579,True
PGP,283871,True
TANK,10010,True
DDHD1,80821,True
GRID1,2894,True
NUCB1,4924,True
MTRF1L,54516,True
MSRA,4482,True
UBE2O,63893,True
ATP5J2-PTCD1,26024,True
AIP,9049,True
ISL2,64843,True
SLC4A9,83697,True
UMPS,7372,True
UQCRFS1,7386,True
TP53BP2,7159,True
CD48,962,True
WBP2,23558,True
CCDC151,115948,True
ITPRIP,85450,True
SYP,6855,True
TMIE,259236,True
HMGCS2,3158,True
DHX36,170506,True
RBP4,5950,True
SH3GL3,6457,True
COX7C,1350,True
CHST7,56548,True
ATP2B4,493,True
RP1,6101,True
GPX7,2882,True
C10orf55,414236,True
TG,7038,True
FARP1,10160,True
LRRC43,254050,True
SOD3,6649,True
NTNG1,22854,True
ABCB9,23457,True
SLIT3,6586,True
C9,735,True
WDR72,256764,True
LRRIQ1,84125,True
THAP8,199745,True
HEPHL1,341208,True
TFPI,7035,True
NCBP2L,0,True
AP003733.1,0,True
MKRN2,23609,True
MREG,55686,True
ZPBP,11055,True
AKAP14,158798,True
CCDC136,64753,True
GOLPH3,64083,True
LGALS4,3960,True
MRPL9,65005,True
ZBTB39,9880,True
GABARAPL2,11345,True
RAB3IP,117177,True
VPS35,55737,True
UBTF,7343,True
MMP11,4320,True
MOB2,81532,True
AMOTL1,154810,True
NFATC2,4773,True
C10orf88,80007,True
SERINC1,57515,True
FRYL,285527,True
OR2A1,346528,True
RND3,390,True
SHROOM4,57477,True
MTHFD2,10797,True
HIST1H3D,8350,True
EPHX2,2053,True
PDXP,57026,True
SREBF1,6720,True
DERA,51071,True
CAV3,859,True
DENND6B,414918,True
NMT1,4836,True
ALAD,210,True
GOLGA5,9950,True
FHL1,2273,True
RP11-126K1.2,0,True
PRIM2,5558,True
SELL,6402,True
PGM2L1,283209,True
PTPRCAP,5790,True
ARHGEF26,26084,True
HNRNPH2,3188,True
HSPA4L,22824,True
LRIG3,121227,True
LFNG,3955,True
CAPN11,11131,True
ZFYVE27,118813,True
TMA16,55319,True
HNRNPA3,220988,True
PRKAG2,51422,True
KIF13A,63971,True
CDH3,1001,True
ANLN,54443,True
ARHGEF12,23365,True
SEC14L2,23541,True
LRRFIP2,9209,True
PPP2R3C,55012,True
GABRG2,2566,True
POLE2,5427,True
RNASE13,440163,True
LEPROT,54741,True
PRKAG1,5571,True
DNASE1L2,1775,True
RTKN,6242,True
COX4I2,84701,True
AKAP5,9495,True
NUDT7,283927,True
BDP1,55814,True
COX6B1,1340,True
TMEM52,339456,True
WDR5,11091,True
TACO1,51204,True
PDE8A,5151,True
RNASEH1,246243,True
RAB1A,5861,True
DAZAP2,9802,True
FCHO2,115548,True
CTSE,1510,True
NBPF15,284565,True
PIGQ,9091,True
ATP6AP1,537,True
ZNF625-ZNF20,0,True
TRIM21,6737,True
AQP1,358,True
ZNF280B,140883,True
BMS1,9790,True
ADCY7,113,True
GTPBP4,23560,True
RGPD5,84220,True
FAT4,79633,True
FIS1,51024,True
RSPO2,340419,True
CASP10,843,True
CNRIP1,25927,True
NPR1,4881,True
RFX7,64864,True
SERGEF,26297,True
MRPL52,122704,True
GALM,130589,True
FPGT-TNNI3K,51086,True
FCN1,2219,True
ARPC4-TTLL3,10093,True
CDYL,9425,True
RS1,6247,True
UGT2B4,7363,True
CELF2,10659,True
TAF1A,9015,True
APEX2,27301,True
ARL16,339231,True
BPIFC,254240,True
R3HCC1,203069,True
RAD54L2,23132,True
IDNK,414328,True
C1orf147,0,True
GRAP,10750,True
FBXO2,26232,True
GLRX2,51022,True
MED30,90390,True
OR1J1,347168,True
PTGDS,5730,True
SIGLEC1,6614,True
GPR171,29909,True
TRIM15,89870,True
UBE2L6,9246,True
OLA1,29789,True
TIMM13,26517,True
HNRNPL,3191,True
STXBP5L,9515,True
LOH12CR1,118426,True
CCDC96,257236,True
ATP6V0D2,245972,True
PLOD1,5351,True
MUTYH,4595,True
LRRC6,23639,True
PRTG,283659,True
C19orf40,91442,True
KCNA4,3739,True
CCDC169-SOHLH2,100526761,True
ARHGEF37,389337,True
SFTPC,6440,True
KCNS2,3788,True
TMEM109,79073,True
GON4L,54856,True
C12orf66,144577,True
MCOLN1,57192,True
NEUROD1,4760,True
KIAA0247,9766,True
ID2,3398,True
UQCRC1,7384,True
