Gene_Hugo_Symbol,Entrez_Gene_Id,r_value_spearman
MED26,9441,-0.04375915653206244
CACFD1,11094,-0.04373618988617743
CYP39A1,51302,-0.04372883809344665
SRM,6723,-0.04370902310625663
NUP62,23636,-0.04365480116888837
TP53TG5,27296,-0.043589259170384156
NKG7,4818,-0.04358684981350388
OR4F16,26683,-0.04358016755806015
AQP2,359,-0.0435682171885672
IGDCC3,9543,-0.04349932609271422
GRAP2,9402,-0.043494968530412945
NDUFA1,4694,-0.043476173429449746
RAB39B,116442,-0.0434156181463136
HUWE1,10075,-0.04326414933012474
MYZAP,100820829,-0.043222475699818456
PDIA6,10130,-0.04318067197863811
TMEM229A,730130,-0.043176142678745394
KIAA1024,23251,-0.04316391317201887
ATF7IP,55729,-0.043128496998723335
SLC9A9,285195,-0.043062660924850574
SOS1,6654,-0.04304898473074051
ZNF516,9658,-0.043015661311985115
UGT2A1,10941,-0.042985393908897676
SMCO2,341346,-0.04293816291687473
NDUFAF7,55471,-0.04292268183621689
PARD3,56288,-0.042893510784867334
AC096677.1,0,-0.04288836070010747
TEX40,25858,-0.04281184332652019
ERCC6,2074,-0.04275454568523694
KIAA2026,158358,-0.04275249220212569
RNF186,54546,-0.04273494174028261
GLTSCR1,29998,-0.042729500371658444
TMSB10,9168,-0.04270650696841526
ODF3,113746,-0.042693272405821533
RP11-542P2.1,0,-0.042648851245541936
GIMAP7,168537,-0.04262318701373547
ANXA5,308,-0.0425414364640884
NCAN,1463,-0.04252163633975894
GRN,2896,-0.042510267322585366
IL7,3574,-0.04250516325262537
MYO5B,4645,-0.042480128725357225
EMR1,2015,-0.042477068626038526
MRPL22,29093,-0.04247651981359672
PSMB3,5691,-0.04246529298553426
ZNF148,7707,-0.0424601935807743
MCF2L2,23101,-0.042458154333188614
IGBP1,3476,-0.04245045585279759
SYT6,148281,-0.0424492134674306
RAPGEF1,2889,-0.04239934781700965
PPFIBP1,8496,-0.04236514741677575
PLA2G4E,123745,-0.04235497502881291
DPPA2,151871,-0.0423337996955192
KM-PA-2,0,-0.0423192365245024
ZNF860,344787,-0.04231914708740659
IER5,51278,-0.042317114223368556
SPIN1,10927,-0.04229512941028548
ZNF358,140467,-0.04227517338292858
MROH1,377711,-0.042230179600441606
MAP1LC3C,440738,-0.04217808048473007
C14orf182,283551,-0.042094899673942344
KRTAP4-12,83755,-0.042085123075953704
ZIM3,114026,-0.042085123075953704
OC90,729330,-0.042085123075953704
GSX1,219409,-0.042085123075953704
OR5D18,219438,-0.04208055828142041
PRAMEF7,441871,-0.04208055828142041
TRIM51,84767,-0.04208055828142041
CST9L,128821,-0.04208055828142041
OCM2,4951,-0.04208055828142041
SLC17A6,57084,-0.04208055828142041
AL162431.1,0,-0.04208055828142041
FGF4,2249,-0.04208055828142041
PROL1,58503,-0.04208055828142041
AC015989.2,0,-0.04208055828142041
AADACL3,126767,-0.04208055828142041
ALPI,248,-0.04208055828142041
GAGE12H,729442,-0.04208055828142041
OR52E4,390081,-0.04208055828142041
OR5H6,79295,-0.04208055828142041
OR13C3,138803,-0.04208055828142041
FSHB,2488,-0.04208055828142041
TSPY1,7258,-0.04208055828142041
KRTAP11-1,337880,-0.04208055828142041
VCX2,26609,-0.04208055828142041
CFC1B,55997,-0.042080558281420405
OR6F1,343169,-0.042080558281420405
RP11-463J10.2,0,-0.042080558281420405
CAV1,857,-0.04207290720956476
EPHB4,2050,-0.04203598339550658
DUSP8,1850,-0.04202185137482349
PTPRH,5794,-0.041999855930271224
ACACA,31,-0.04198794169018969
FOLR3,2352,-0.04197281871158767
MT-CYB,4519,-0.04188682914085018
MYOD1,4654,-0.041752744845394305
PDE2A,5138,-0.0417347038713242
ZBTB9,221504,-0.041673672435433344
OR10J5,127385,-0.04164931278633902
PAGE3,0,-0.04164931278633902
OR8D4,338662,-0.04164931278633902
RP11-94B19.4,0,-0.04164931278633902
AC092291.2,0,-0.04164931278633902
C5orf48,389320,-0.04164931278633902
OR10P1,121130,-0.04164931278633902
PRG3,10394,-0.04164931278633902
VCY,9084,-0.04164931278633902
OR6K6,128371,-0.04164931278633902
AQP3,360,-0.04163765168685811
TMEM219,124446,-0.04160361366465755
HS3ST3A1,9955,-0.041591624150384185
STRN,6801,-0.04156955187672888
AP2S1,1175,-0.041550581275720457
C19orf57,79173,-0.041533548351059386
WDR86,349136,-0.041498559269280165
INTS9,55756,-0.04148741288284528
KIF2A,3796,-0.04148151736493931
HIST1H4F,8294,-0.04144158748426807
ABHD10,55347,-0.04143148822958809
LCN1,3933,-0.04142936814123062
HDAC11,79885,-0.04142537906378877
C2orf62,375307,-0.04139553880166228
SCARF1,8578,-0.04135744651383728
QRFP,347148,-0.0413032543646831
CCDC148,130940,-0.04130048508820552
PEAR1,375033,-0.041263360736911496
SLAMF6,114836,-0.04125642399322621
GNL1,2794,-0.04125519862362418
OR10A6,390093,-0.04124946527728375
SLC25A51,92014,-0.041218039754988535
FAM98A,25940,-0.04114425709756449
BEND7,222389,-0.04110017198986841
CXorf67,0,-0.04104722774386831
PLCL2,23228,-0.041016281827957135
HSD17B4,3295,-0.04100113034328019
SFSWAP,6433,-0.04097907810266797
XKR8,55113,-0.04097514121361069
BASP1,10409,-0.04091924242448308
ATP2C2,9914,-0.04087612395132139
WIF1,11197,-0.0408663081060315
CYP24A1,1591,-0.04077222306963545
MUC8,100129528,-0.04076700670655014
TCTEX1D4,343521,-0.04075604057876774
SLITRK3,22865,-0.04068001506517953
FAM46A,55603,-0.04066192760060742
POLR2G,5436,-0.04063146134268489
SERTAD1,29950,-0.040629127157829355
ZNF222,7673,-0.04059280096050663
ERC2,26059,-0.04058110227842572
C3orf27,23434,-0.04057973422343692
PQLC3,130814,-0.0405746296791961
RLBP1,6017,-0.040571495470289626
LCN10,414332,-0.040526586462418045
AC005082.1,0,-0.04052469759627149
HCRTR2,3062,-0.040516271175792276
ABCC6,368,-0.04051490246736453
NOLC1,9221,-0.04047659084979602
KIAA1549,57670,-0.04039385248466186
WHSC1L1,54904,-0.04035454489791262
PROKR1,10887,-0.04028562690094499
SPERT,220082,-0.04023053500236624
SH3GL3,6457,-0.04022091488733106
DNAH14,127602,-0.04017867921037395
TNS4,84951,-0.04012582849695246
TMEM230,29058,-0.04001441965689276
DOCK4,9732,-0.03998751182301019
CHMP7,91782,-0.03996828313497149
TNFSF10,8743,-0.039888571371459805
PITPNM2,57605,-0.039870301716589125
ZNF808,388558,-0.039861604261265296
VRK1,7443,-0.03982800480336334
APBB1,322,-0.039776140049808395
NACA2,342538,-0.03962436268695731
KRT19,3880,-0.039577329901737665
CENPI,2491,-0.03957542883634272
HNF4G,3174,-0.03957352818178497
GPR31,2853,-0.0395646657895424
NDST4,64579,-0.039554016530175456
MPZ,4359,-0.03952740022093079
UBE2Z,65264,-0.03952398838660121
MEGF9,1955,-0.039509078864236005
PCDH20,64881,-0.03950338600451467
LGI3,203190,-0.03949075204393233
COLEC12,81035,-0.03948411361063247
CNIH4,29097,-0.03948191064548395
PPARG,5468,-0.03943229039315367
ARHGAP31,57514,-0.03936213646995988
INHBC,3626,-0.03935594411200922
GRK7,131890,-0.039341272915066415
TRIM54,57159,-0.03934078510899103
CHST3,9469,-0.0392891450981529
MB21D1,115004,-0.03925903198521749
C7orf65,401335,-0.03925457537601059
TGIF2,60436,-0.03921804079038712
TBC1D13,54662,-0.03915257498753095
ATP1A1,476,-0.039134197187660515
TAAR1,134864,-0.039123385463051635
HS3ST6,64711,-0.0390732958667038
FAM46D,169966,-0.03905941485271695
CHORDC1,26973,-0.039057433264197756
BCL2L12,83596,-0.03905743317405517
RABGAP1,23637,-0.03903153938510253
FBXO38,81545,-0.039021577202172135
ATP6AP2,10159,-0.039014078460387375
MTMR9,66036,-0.03900939214087156
KCNA1,3736,-0.039008322879249185
GRM3,2913,-0.03896611784584052
ADAMTS8,11095,-0.03894918840338533
CD164,8763,-0.03891517933333505
LRMP,4033,-0.038904899180322555
KIAA1143,57456,-0.038899567695268894
GRM6,2916,-0.03889784433206597
SYS1,90196,-0.03888488564243703
S100PBP,64766,-0.03886900357152359
C19orf54,284325,-0.038839382232038276
KIAA1958,158405,-0.03880790594965414
ETFA,2108,-0.038748889221797006
KIAA1217,56243,-0.038713705911882446
ZNF181,339318,-0.03867403676428296
MGP,4256,-0.03866103164577705
RAB11FIP2,22841,-0.038598261437467744
AIMP2,7965,-0.03859733451933456
FGFR4,2264,-0.03856683156428605
UTP18,51096,-0.03854657951513987
EPHA8,2046,-0.03852457331087415
SCAPER,49855,-0.03848094058359203
RANBP9,10048,-0.03842364719499947
DRP2,1821,-0.038421890530799946
SCIMP,388325,-0.038419978665673926
ENO2,2026,-0.0383848593094374
CENPK,64105,-0.03835070366077336
SCML1,6322,-0.038289696522288565
C5orf38,153571,-0.03820845380683533
MAP4K4,9448,-0.038178762371387225
ACTN2,88,-0.038162256732461625
HN1,51155,-0.038161339668430494
STAT4,6775,-0.03809020610571086
CRTC1,23373,-0.038077163706947706
MEN1,4221,-0.03806045676444991
TMEM245,23731,-0.03804491423350488
GRID2IP,392862,-0.038018157193382175
KLRK1,22914,-0.03799596612615869
CTB-54O9.9,0,-0.037931080307139105
ITFG1,81533,-0.03791810951454079
SPANXB1,171490,-0.03790057166630204
SPANXB2,728695,-0.03790057166630204
PIANP,196500,-0.03789534406705403
APBA2,321,-0.03788988412356327
CCT2,10576,-0.037846022902783084
EIF2S1,1965,-0.037827841334832205
PLEKHH2,130271,-0.03782693409620875
ITM2B,9445,-0.0378242075364247
DET1,55070,-0.03781018355579926
GPCPD1,56261,-0.037800193212999086
SLC22A15,55356,-0.03773539741691644
PIP4K2A,5305,-0.03772315538765388
GPATCH4,54865,-0.03771953190724992
LIPI,149998,-0.037719195014665516
BSN,8927,-0.03768283018595278
ZNRF3,84133,-0.03765519587194164
CDC25B,994,-0.03758766452108751
ZBED6CL,113763,-0.03755733283561711
STK4,6789,-0.03751381019334363
ZNF470,388566,-0.03751200785799514
DNAJC4,3338,-0.037492494306478975
CALHM3,119395,-0.03740451852406766
GRIK4,2900,-0.037322573769332804
TBC1D17,79735,-0.03728080728234974
SLFN12,55106,-0.0372745394828545
ZNF526,116115,-0.037256786659582375
C10orf11,83938,-0.03722740005311993
LCTL,197021,-0.03719915269879026
NOTUM,147111,-0.03719802140017892
DMRTC2,63946,-0.03715610827054136
XCR1,2829,-0.037127761938835144
ASB15,142685,-0.03710057893540447
GAREM,64762,-0.037009462894449674
SFMBT2,57713,-0.036887608452105
AKNAD1,254268,-0.03686802055633415
ZNF462,58499,-0.036842231679573983
KANK1,23189,-0.0368244054768196
C20orf202,400831,-0.036793313969671455
LTB,4050,-0.03678977959192535
CAPNS2,84290,-0.03678536278662797
CCNB3,85417,-0.03678447944679217
PIGH,5283,-0.036707830270972026
ELOVL2,54898,-0.03669196080730849
AP2A2,161,-0.03667741060338075
FGFR1,2260,-0.036506870571869
MCMBP,79892,-0.03647197708296214
MYEOV,26579,-0.036430441246293625
IRAK4,51135,-0.03633699989781874
ATP6V1D,51382,-0.03631821742687397
ZC2HC1A,51101,-0.036190293231059566
SLPI,6590,-0.03616280466884811
CDC27,996,-0.03612605792148752
NLRP8,126205,-0.036076876591150386
PDILT,204474,-0.036076876591150386
ACTL9,284382,-0.03607176474180257
AC018867.2,0,-0.03607176474180257
OR2F1,26211,-0.03607176474180257
SI,6476,-0.03607176474180256
IFNA2,3440,-0.03607176474180256
WI2-3308P17.2,0,-0.03607176474180256
AL158147.2,0,-0.03607176474180256
RP11-58C22.1,0,-0.03607176474180256
HES3,390992,-0.03607176474180256
FERD3L,222894,-0.03607176474180256
SPANXN3,139067,-0.03607176474180256
NLRP13,126204,-0.03607176474180256
OR4F17,81099,-0.03607176474180256
AC018630.1,0,-0.03607176474180256
CELF6,60677,-0.03607176474180256
MUC17,140453,-0.03607176474180256
FGF6,2251,-0.03607176474180256
KRTAP4-11,653240,-0.03607176474180256
TRIM77,390231,-0.03607176474180256
OR52M1,119772,-0.03607176474180256
TOMM70A,9868,-0.03605336448037496
ZC3H4,23211,-0.03605313094019138
EFCAB14,9813,-0.03600855182426775
RFWD3,55159,-0.03590901457692959
CEACAM1,634,-0.03581207869280154
SF3A3,10946,-0.035794935898713194
SETD5,55209,-0.03579149668215278
INPPL1,3636,-0.035788917455619684
HABP2,3026,-0.035776027701642794
DHDDS,79947,-0.03571172075601544
AIFM3,150209,-0.03570828231464455
TBRG1,84897,-0.035697984738741695
ATP6V0A4,50617,-0.03568683974198514
INTS10,55174,-0.03567481878768695
DDX19A,55308,-0.035663653068545575
DHCR7,1717,-0.03561222800205893
UBE2V1,7335,-0.035587274166432835
ERGIC3,51614,-0.03558642198046475
GAP43,2596,-0.035549579873636876
AADACL2,344752,-0.03554620678854135
SUV39H2,79723,-0.03552129198912739
PIEZO2,63895,-0.0355178795153187
SLC24A5,283652,-0.03548725904464226
PEBP4,157310,-0.03542437298954115
SLC39A5,283375,-0.03542417790355456
KLHL2,11275,-0.035417374396696975
CTD-2278I10.6,0,-0.035376964925594695
DCAF7,10238,-0.03535741741205249
MKNK1,8569,-0.035335094924275244
TSPO2,222642,-0.03525056270414291
STRIP1,85369,-0.03522345225705077
EPHB2,2048,-0.03515596868138709
TCP11X1,100996648,-0.03514111327512002
GMDS,2762,-0.03511131416557538
PCBD2,84105,-0.03500973161017416
PKHD1,5314,-0.03499477647951436
ANKRD13B,124930,-0.03496134086536467
PLEC,5339,-0.03494655987904902
CHAC1,79094,-0.03491583244436526
LRRFIP1,9208,-0.03490271454977717
ITPRIPL1,150771,-0.034892656613595856
GIMAP6,474344,-0.03487115453705869
CDKN3,1033,-0.034868642276420114
PDE1B,5153,-0.03484797544728024
TSPAN6,7105,-0.034782609056913806
AKIP1,56672,-0.03477195178716696
FAM162A,26355,-0.0347585895225609
RAB41,347517,-0.034751909473965135
AC002985.3,0,-0.03468254283078459
C17orf64,124773,-0.034669168587246835
SCGB1C1,147199,-0.034623877167443674
TBC1D19,55296,-0.03456475823751944
GPC5,2262,-0.03454987025382053
ITIH1,3697,-0.03451449864499401
DLX4,1748,-0.03451091573538994
KCNK1,3775,-0.03448358668717523
ARMC12,221481,-0.03448110266666461
ECHS1,1892,-0.03443304539146142
RBPMS2,348093,-0.03442063991700519
LYG2,254773,-0.03441334083945025
EDEM2,55741,-0.034397444301556696
C19orf24,55009,-0.034351053441429545
SLC38A5,92745,-0.0343411543985182
KIF11,3832,-0.034322085586320196
PTCRA,171558,-0.03429477181743789
WDR16,146845,-0.03428900738718458
PRKCA,5578,-0.0342732252518327
HMG20A,10363,-0.03421103213635914
ANKRD37,353322,-0.0342019947087563
RRAS,6237,-0.03419788763361543
VKORC1,79001,-0.034178796807174706
MED21,9412,-0.03413157950662048
ZNF101,94039,-0.034060338201383544
PSKH2,85481,-0.03403302884106279
ATP5F1,515,-0.03400461468205933
KIAA0226,9711,-0.03397977112877678
UBE2R2,54926,-0.03397160444512798
NAPSA,9476,-0.033960997212390716
HDAC7,51564,-0.03394268638997282
VSTM2B,342865,-0.033930501224994664
OLFM3,118427,-0.03390348812094157
SYNE2,23224,-0.03386980793033141
BPTF,2186,-0.033807488120919466
THEM4,117145,-0.0337480790243108
FAM83G,644815,-0.03371595988711697
AK3,50808,-0.03362555589736676
RP11-315D16.2,0,-0.033616355340774375
UQCRFS1,7386,-0.03361526577079608
CTTN,2017,-0.033560757776374725
MMD,23531,-0.03343421257684598
NKX2-2,4821,-0.03340525046066401
PLEKHS1,79949,-0.03337655480965446
BCL2L2,599,-0.03336055398308619
C9orf84,158401,-0.03330770724239672
GLRB,2743,-0.03329489801087625
UMODL1,89766,-0.03324845052605306
CNKSR2,22866,-0.03324046532737193
CPEB1,64506,-0.03323328154580794
PNPLA2,57104,-0.033195620133786456
PTS,5805,-0.03313151733045446
FAM21C,55747,-0.033113858361477407
SCNN1A,6337,-0.033070752677842354
KNOP1,400506,-0.033044355332407405
RASEF,158158,-0.03301875473832463
LINC00999,0,-0.03300425164892485
FAM92A1,137392,-0.032997910622162833
SALL4,57167,-0.032950670099013424
GPR18,2841,-0.032899476641862574
APOA4,337,-0.03288566913985704
DUSP16,80824,-0.03288177946674005
MC5R,4161,-0.032877598385063246
MUC12,10071,-0.032831376706651205
CDC45,8318,-0.03282743387869579
ARL14EP,120534,-0.03273609391608127
PTRF,284119,-0.032599817459432086
RP11-122A3.2,0,-0.032588857018757626
EMC1,23065,-0.03247735976727819
CD8A,925,-0.03246800074693096
SAA2,6289,-0.032441648294065095
C18orf56,494514,-0.03241685684963001
FAM102B,284611,-0.032403737833091924
CLEC18A,283971,-0.0323944000285511
NRM,11270,-0.03238049543334432
NRK,203447,-0.03237427383628693
MN1,4330,-0.03237038661279531
TDRKH,11022,-0.032354144246795405
HNRNPM,4670,-0.03232240834198064
COL28A1,340267,-0.03232080690340889
PAICS,10606,-0.03223869198755301
CTD-2410N18.5,0,-0.03221278612308682
MORC1,27136,-0.03219211668483313
C21orf37,0,-0.03216734492460419
CHAC2,494143,-0.03215349149937566
B3GNT1,11041,-0.03209147186320924
PPM1K,152926,-0.03208530539176347
POU3F2,5454,-0.03206320646833588
SIRPG,55423,-0.03206051876896951
SEH1L,81929,-0.03205266870584481
SLC7A10,56301,-0.03201940884470832
CSTL1,128817,-0.03201447015623092
OR3A3,8392,-0.031932786671199156
TEX36,387718,-0.031905710155762775
MARCKSL1,65108,-0.031888582145413825
CXCR5,643,-0.031881414378606615
PNPLA6,10908,-0.03184591090449598
CYP2A7,1548,-0.031822812539092075
COX8A,1351,-0.03181315791521142
SUPT4H1,6827,-0.03180933729514003
HMX3,340784,-0.03177054801331589
TOR1AIP1,26092,-0.03170637974450359
ALDH7A1,501,-0.031680077306161965
GOLGA6L1,283767,-0.03165836592791553
ZNF407,55628,-0.03164268243264182
CCDC174,51244,-0.0315382398519191
NRXN2,9379,-0.031529151858611076
RSPH6A,81492,-0.03150926518787858
KIF21A,55605,-0.03150740864544314
AC142381.1,0,-0.03147673847393441
RPGR,6103,-0.03146920345709438
MARK4,57787,-0.03146466862668497
FEM1A,55527,-0.031436119152495196
LHFPL5,222662,-0.031398851812275676
OR2A14,135941,-0.031369042011642555
STEAP1,26872,-0.03136557984435514
SAMD12,401474,-0.03131980327616399
SPRY2,10253,-0.03127176806694806
ZP2,7783,-0.031245775586817823
ALOX5,240,-0.031193718112788135
GPR37L1,9283,-0.03118393465056812
TMEM44,93109,-0.03115317328152491
ROM1,6094,-0.03115017900825267
RARS2,57038,-0.031136631917366774
RP11-371E8.4,0,-0.031046298335689684
ATP8B2,57198,-0.03102860343084468
SNTG1,54212,-0.030990441267361314
PDCD5,9141,-0.030987269690547093
MFSD1,64747,-0.030963248229659367
FLJ20373,0,-0.030939226840680237
ZNF608,57507,-0.03083721614690479
CPSF7,79869,-0.030835423248142927
OR1N2,138882,-0.03077631258334033
PRKG2,5593,-0.03073672109512753
ASPHD2,57168,-0.030693117430917516
PQLC2,54896,-0.030632102664374786
PPIAL4B,164022,-0.030615787495815172
GPR89C,728932,-0.030546083281302528
AC005606.1,0,-0.03046590232443195
SLC26A8,116369,-0.030458804626057146
HUS1,3364,-0.030408570343956675
CCDC50,152137,-0.030385282797399087
PGM2L1,283209,-0.030356885852423347
MGAT4B,11282,-0.03034525862217549
C1orf56,54964,-0.030308853364610807
PAK4,10298,-0.030243340057873987
JAZF1,221895,-0.03023680305993235
CABYR,26256,-0.03020915881090978
ING1,3621,-0.03018949492909028
PTPLAD2,401494,-0.030188770430878965
TMEM41A,90407,-0.030141460937360545
TSPAN5,10098,-0.030068687291519545
FIP1L1,81608,-0.030035086835733523
H2BFWT,158983,-0.030031024973803454
E2F5,1875,-0.030024981095829954
C9orf64,84267,-0.030023539008410673
NCCRP1,342897,-0.029824940781225356
AL133318.1,0,-0.029790809310182177
RTF1,23168,-0.029778648392341782
ETNK1,55500,-0.029735313033929928
HSPD1,3329,-0.029733171466288073
FOXM1,2305,-0.02972888601582377
C1orf192,257177,-0.029726030695053203
ZNF620,253639,-0.029678008028340683
ARR3,407,-0.0296123082294251
FGD1,2245,-0.029587646410389103
MYL12A,10627,-0.029528366844515527
GREB1L,80000,-0.029516307764160896
SPINK13,153218,-0.029511912663498726
GALNT16,57452,-0.02946827417263077
PRELID1,27166,-0.02944145696784895
AL359736.1,0,-0.029426211318397955
KCNIP1,30820,-0.02936088829214937
BLMH,642,-0.029348896829008993
GPR45,11250,-0.029287370656602557
ST6GALNAC1,55808,-0.029199884871996675
C8orf49,0,-0.02919553406185899
OR2AG1,144125,-0.029160592175990218
TSTD2,158427,-0.02915675962125346
AC009892.10,0,-0.02915451895043732
HTR5A-AS1,100128264,-0.02915451895043732
OR2AJ1,0,-0.02915451895043732
KRTAP12-2,353323,-0.02915451895043732
OR2J2,26707,-0.02915451895043732
KRTAP2-1,81872,-0.02915451895043732
SPAG11A,10407,-0.02915451895043732
OOSP1,0,-0.02915451895043732
TAAR8,83551,-0.02915451895043732
RP11-67H2.1,0,-0.02915451895043732
GAGE12G,2576,-0.02915451895043732
AC016559.1,0,-0.02915451895043732
RP11-51F16.8,0,-0.02915451895043732
DEFB125,245938,-0.02915451895043732
SPATA31D1,389762,-0.02915451895043732
ASB17,127247,-0.02915451895043732
OR4D5,219875,-0.02915451895043732
OR2L5,81466,-0.02915451895043732
RP11-386G21.2,0,-0.02915451895043732
RP11-187E13.2,0,-0.02915451895043732
FAM27C,0,-0.02915451895043732
GAGE12F,2576,-0.02915451895043732
ANHX,647589,-0.02915451895043732
CYP46A1,10858,-0.029150458661093896
MRPS18A,55168,-0.029135542534504323
DTX4,23220,-0.02913064391432511
GNG7,2788,-0.029128545223531685
PCLO,27445,-0.029083311998073024
VGLL1,51442,-0.02905441112186561
PCNT,5116,-0.029038768034605682
TECTA,7007,-0.029035976885987462
SPTLC2,9517,-0.029014747863385832
PDE8B,8622,-0.02898933628518715
RPL34,6164,-0.028967405872679104
CDH9,1007,-0.02893486968637438
RP11-1220K2.2,0,-0.028920453494562504
AC131097.4,0,-0.02891231952849103
BTN2A2,10385,-0.028903683645647535
KBTBD4,55709,-0.0288809160538538
TIMM10B,26515,-0.02883427361489828
FOXP2,93986,-0.02879719556590661
GINS2,51659,-0.02872100296618076
TULP4,56995,-0.028558389777585628
PSMB1,5689,-0.02854603201457975
ATP8B1,5205,-0.028532315082347087
P2RY6,5031,-0.028528889398486638
MAP3K11,4296,-0.028483596714539608
CSAG1,158511,-0.028461261080749287
PAQR3,152559,-0.028437612593767526
GLTP,51228,-0.028354486413911004
L1CAM,3897,-0.028333373425731726
CALY,50632,-0.028313886868182165
EIF2S2,8894,-0.028279674050304175
APOPT1,84334,-0.028247503095031018
RAET1E,135250,-0.02823732802696492
NFX1,4799,-0.028211664229485997
